ID,Car Name,Manual/Motor,MPG,Annual Fuel Cost
4803,2019 Ford Transit Connect Van 2WD ,"2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",22,"$2,450 "
4804,2021 Ford Transit Connect Van FWD ,"2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",22,"$2,450 "
4805,2022 Hyundai Veloster N ,"2.0 L, 4 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",22,"$3,000 "
4806,2021 Hyundai Veloster N ,"2.0 L, 4 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",22,"$3,000 "
4807,2022 Infiniti Q60 Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4808,2021 Infiniti Q60 Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4809,2020 Infiniti Q60 Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4810,2019 Infiniti Q60 Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4811,2018 Infiniti Q60 Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4812,2017 Infiniti Q60S Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4813,2020 Infiniti QX60 FWD ,"3.5 L, 6 cyl, Automatic (AV-S7), Premium Gasoline",22,"$3,000 "
4814,2019 Infiniti QX60 FWD ,"3.5 L, 6 cyl, Automatic (AV-S7), Premium Gasoline",22,"$3,000 "
4815,2018 Infiniti QX60 FWD ,"3.5 L, 6 cyl, Automatic (AV-S7), Premium Gasoline",22,"$3,000 "
4816,2017 Infiniti QX60 FWD ,"3.5 L, 6 cyl, Automatic (AV-S7), Premium Gasoline",22,"$3,000 "
4817,2022 Jaguar F-Pace P340 MHEV ,"3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",22,"$3,000 "
4818,2021 Jaguar F-Pace P340 MHEV ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4819,2021 Land Rover Evoque ,"2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",22,"$3,000 "
4820,2022 Land Rover Range Rover Evoque ,"2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",22,"$3,000 "
4821,2019 Lincoln Nautilus FWD ,"2.7 L, 6 cyl, Automatic (S8), Turbo, Regular Gasoline",22,"$2,450 "
4822,2018 Mercedes-Benz AMG C43 4matic Coupe ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
4823,2022 Mercedes-Benz AMG E53 4matic Plus Convertible ,"3.0 L, 6 cyl, Automatic 9-spd, Premium Gasoline",22,"$3,000 "
4824,2022 Mercedes-Benz AMG GLB35 4matic ,"2.0 L, 4 cyl, Automatic (AM8), Turbo, Premium Gasoline",22,"$3,000 "
4825,2016 Mercedes-Benz E400 4matic ,"3.0 L, 6 cyl, Automatic 7-spd, Turbo, Premium Gasoline",22,"$3,000 "
4826,2020 Mercedes-Benz GLE350 ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
4827,2020 Mitsubishi Outlander 4WD ,"3.0 L, 6 cyl, Automatic (S6), Premium Gasoline",22,"$3,000 "
4828,2019 Mitsubishi Outlander 4WD ,"3.0 L, 6 cyl, Automatic (S6), Premium Gasoline",22,"$3,000 "
4829,2018 Mitsubishi Outlander 4WD ,"3.0 L, 6 cyl, Automatic (S6), Premium Gasoline",22,"$3,000 "
4830,2016 Mitsubishi Outlander 4WD ,"3.0 L, 6 cyl, Automatic (S6), Premium Gasoline",22,"$3,000 "
4831,2020 Nissan Pathfinder 4WD ,"3.5 L, 6 cyl, Automatic (variable gear ratios), Regular Gasoline",22,"$2,450 "
4832,2017 Nissan Quest ,"3.5 L, 6 cyl, Automatic (variable gear ratios), Regular Gasoline",22,"$2,450 "
4833,2016 Nissan Quest ,"3.5 L, 6 cyl, Automatic (variable gear ratios), Regular Gasoline",22,"$2,450 "
4834,2016 Porsche 911 Carrera 4 Cabriolet ,"3.4 L, 6 cyl, Automatic (AM-S7), Premium Gasoline",22,"$3,000 "
4835,2016 Porsche 911 Carrera S ,"3.8 L, 6 cyl, Automatic (AM-S7), Premium Gasoline",22,"$3,000 "
4836,2016 Porsche Boxster S ,"3.4 L, 6 cyl, Manual 6-spd, Premium Gasoline",22,"$3,000 "
4837,2016 Porsche Cayman S ,"3.4 L, 6 cyl, Manual 6-spd, Premium Gasoline",22,"$3,000 "
4838,2022 Subaru BRZ ,"2.4 L, 4 cyl, Manual 6-spd, Premium Gasoline",22,"$3,000 "
4839,2019 Subaru Outback AWD ,"3.6 L, 6 cyl, Automatic (AV-S6), Regular Gasoline",22,"$2,450 "
4840,2018 Subaru Outback AWD ,"3.6 L, 6 cyl, Automatic (AV-S6), Regular Gasoline",22,"$2,450 "
4841,2017 Subaru Outback AWD ,"3.6 L, 6 cyl, Automatic (AV-S6), Regular Gasoline",22,"$2,450 "
4842,2016 Subaru Outback AWD ,"3.6 L, 6 cyl, Automatic (AV-S6), Regular Gasoline",22,"$2,450 "
4843,2022 Toyota GR 86 ,"2.4 L, 4 cyl, Manual 6-spd, Premium Gasoline",22,"$3,000 "
4844,2018 Volvo S60 Polestar AWD ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Supercharger, Premium Gasoline",22,"$3,000 "
4845,2018 Volvo V60 Polestar AWD ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Supercharger, Premium Gasoline",22,"$3,000 "
4846,2017 Volvo XC60 AWD ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Supercharger, Premium Gasoline",22,"$3,000 "
4847,2021 Audi A6 Allroad ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4848,2020 Audi A6 Allroad ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4849,2021 Audi S5 Cabriolet ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4850,2018 BMW M2 ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4851,2017 BMW M2 ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4852,2016 BMW M2 ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4853,2020 BMW X5 xDrive40i ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4854,2019 BMW X5 xDrive40i ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4855,2020 BMW X6 xDrive40i ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4856,2018 Buick Envision AWD ,"2.0 L, 4 cyl, Automatic 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4857,2017 Buick Envision AWD ,"2.0 L, 4 cyl, Automatic 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4858,2016 Buick Envision AWD ,"2.0 L, 4 cyl, Automatic 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4859,2022 Cadillac Escalade 4WD ,"3.0 L, 6 cyl, Automatic 10-spd, Turbo, Diesel",22,"$2,600 "
4860,2021 Cadillac Escalade 4WD ,"3.0 L, 6 cyl, Automatic 10-spd, Turbo, Diesel",22,"$2,600 "
4861,2019 Chevrolet Blazer FWD ,"3.6 L, 6 cyl, Automatic 9-spd, Regular Gasoline",22,"$2,450 "
4862,2020 Chevrolet Colorado 2WD ,"2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4863,2019 Chevrolet Colorado 2WD ,"2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4864,2019 Chevrolet Colorado 2WD ,"2.5 L, 4 cyl, Manual 6-spd, Regular Gasoline",22,"$2,450 "
4865,2018 Chevrolet Colorado 2WD ,"2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4866,2018 Chevrolet Colorado 2WD ,"2.5 L, 4 cyl, Manual 6-spd, Regular Gasoline",22,"$2,450 "
4867,2017 Chevrolet Colorado 2WD ,"2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4868,2016 Chevrolet Colorado 2WD ,"2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4869,2022 Chevrolet Suburban 4WD ,"3.0 L, 6 cyl, Automatic 10-spd, Turbo, Diesel",22,"$2,600 "
4870,2021 Chevrolet Suburban 4WD ,"3.0 L, 6 cyl, Automatic 10-spd, Turbo, Diesel",22,"$2,600 "
4871,2022 Chevrolet Tahoe 4WD ,"3.0 L, 6 cyl, Automatic 10-spd, Turbo, Diesel",22,"$2,600 "
4872,2021 Chevrolet Tahoe 4WD ,"3.0 L, 6 cyl, Automatic 10-spd, Turbo, Diesel",22,"$2,600 "
4873,2019 Chevrolet Traverse FWD ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
4874,2018 Chevrolet Traverse FWD ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
4875,2022 Ford Explorer AWD ,"2.3 L, 4 cyl, Automatic 10-spd, Turbo, Regular Gasoline",22,"$2,450 "
4876,2022 Ford F150 Pickup 2WD ,"2.7 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",22,"$2,450 "
4877,2021 Ford F150 Pickup 2WD ,"2.7 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",22,"$2,450 "
4878,2020 Ford F150 Pickup 2WD ,"2.7 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",22,"$2,450 "
4879,2019 Ford F150 Pickup 2WD ,"2.7 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",22,"$2,450 "
4880,2018 Ford F150 Pickup 2WD ,"2.7 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",22,"$2,450 "
4881,2022 Ford Ranger 2WD ,"2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",22,"$2,450 "
4882,2022 Ford Transit Connect Van FWD ,"2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",22,"$2,450 "
4883,2022 Ford Transit Connect Wagon LWB FWD ,"2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",22,"$2,450 "
4884,2021 Ford Transit Connect Wagon LWB FWD ,"2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",22,"$2,450 "
4885,2020 Ford Transit Connect Wagon LWB FWD ,"2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",22,"$2,450 "
4886,2019 Ford Transit Connect Wagon LWB FWD ,"2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",22,"$2,450 "
4887,2020 GMC Canyon 2WD ,"2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4888,2019 GMC Canyon 2WD ,"2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4889,2019 GMC Canyon 2WD ,"2.5 L, 4 cyl, Manual 6-spd, Regular Gasoline",22,"$2,450 "
4890,2018 GMC Canyon 2WD ,"2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4891,2018 GMC Canyon 2WD ,"2.5 L, 4 cyl, Manual 6-spd, Regular Gasoline",22,"$2,450 "
4892,2017 GMC Canyon 2WD ,"2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4893,2016 GMC Canyon 2WD ,"2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4894,2022 GMC Yukon 4WD ,"3.0 L, 6 cyl, Automatic 10-spd, Turbo, Diesel",22,"$2,600 "
4895,2021 GMC Yukon 4WD ,"3.0 L, 6 cyl, Automatic 10-spd, Turbo, Diesel",22,"$2,600 "
4896,2022 GMC Yukon XL 4WD ,"3.0 L, 6 cyl, Automatic 10-spd, Turbo, Diesel",22,"$2,600 "
4897,2021 GMC Yukon XL 4WD ,"3.0 L, 6 cyl, Automatic 10-spd, Turbo, Diesel",22,"$2,600 "
4898,2020 Hyundai Santa Fe AWD ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",22,"$2,450 "
4899,2018 Hyundai Santa Fe Sport AWD ,"2.4 L, 4 cyl, Automatic (S6), Regular Gasoline",22,"$2,450 "
4900,2017 Hyundai Santa Fe Sport AWD ,"2.4 L, 4 cyl, Automatic (S6), Regular Gasoline",22,"$2,450 "
4901,2022 Infiniti Q50 Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4902,2021 Infiniti Q50 Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4903,2020 Infiniti Q50 Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4904,2019 Infiniti Q50 Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4905,2018 Infiniti Q50 Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4906,2017 Infiniti Q50S Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4907,2016 Infiniti Q50S Red Sport ,"3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",22,"$3,000 "
4908,2021 Jaguar F-Pace P400 MHEV ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4909,2020 Jeep Cherokee Trailhawk 4WD ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Regular Gasoline",22,"$2,450 "
4910,2019 Jeep Cherokee Trailhawk 4WD ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Regular Gasoline",22,"$2,450 "
4911,2016 Kia Sportage SX FWD ,"2.0 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",22,"$2,450 "
4912,2016 Land Rover Discovery Sport ,"2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",22,"$3,000 "
4913,2020 Land Rover Range Rover Velar P300 ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4914,2022 Land Rover Range Rover Velar P340 MHEV ,"3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",22,"$3,000 "
4915,2021 Land Rover Range Rover Velar P340 MHEV ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4916,2016 Mercedes-Benz E350 4matic (wagon) ,"3.5 L, 6 cyl, Automatic 7-spd, Premium Gasoline",22,"$3,000 "
4917,2018 Mercedes-Benz E400 4matic Coupe ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
4918,2018 Mercedes-Benz E400 Convertible ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
4919,2018 Mercedes-Benz E400 Coupe ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
4920,2022 Mercedes-Benz GLE450 4matic ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
4921,2022 Porsche 718 Boxster ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4922,2021 Porsche 718 Boxster ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4923,2022 Porsche 718 Boxster T ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4924,2021 Porsche 718 Boxster T ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4925,2022 Porsche 718 Cayman ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4926,2021 Porsche 718 Cayman ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4927,2022 Porsche 718 Cayman T ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4928,2021 Porsche 718 Cayman T ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4929,2019 Porsche 911 Carrera 4 GTS ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4930,2018 Porsche 911 Carrera 4 GTS ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4931,2017 Porsche 911 Carrera 4 GTS ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4932,2019 Porsche 911 Carrera GTS Cabriolet ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4933,2018 Porsche 911 Carrera GTS Cabriolet ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4934,2017 Porsche 911 Carrera GTS Cabriolet ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4935,2019 Porsche 911 Carrera T ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4936,2018 Porsche 911 Carrera T ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4937,2019 Porsche 911 Targa 4 GTS ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4938,2018 Porsche 911 Targa 4 GTS ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4939,2017 Porsche 911 Targa 4 GTS ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4940,2020 Porsche Boxster ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4941,2019 Porsche Boxster GTS ,"2.5 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4942,2018 Porsche Boxster GTS ,"2.5 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4943,2019 Porsche Boxster S ,"2.5 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4944,2018 Porsche Boxster S ,"2.5 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4945,2017 Porsche Boxster S ,"2.5 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4946,2020 Porsche Boxster T ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4947,2020 Porsche Cayman ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4948,2019 Porsche Cayman GTS ,"2.5 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4949,2018 Porsche Cayman GTS ,"2.5 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
4950,2019 Porsche Cayman S ,"2.5 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4951,2018 Porsche Cayman S ,"2.5 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4952,2017 Porsche Cayman S ,"2.5 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4953,2020 Porsche Cayman T ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",22,"$3,000 "
4954,2018 Porsche Panamera 4S ST ,"2.9 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",22,"$3,000 "
4955,2021 Subaru Ascent Limited/Touring ,"2.4 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",22,"$2,450 "
4956,2020 Subaru Ascent Limited/Touring ,"2.4 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",22,"$2,450 "
4957,2019 Subaru Ascent Limited/Touring ,"2.4 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",22,"$2,450 "
4958,2022 Subaru Ascent Limited/Touring/Onyx AWD ,"2.4 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",22,"$2,450 "
4959,2019 Toyota Highlander AWD ,"3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",22,"$2,450 "
4960,2018 Toyota Highlander AWD ,"3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",22,"$2,450 "
4961,2017 Toyota Highlander AWD ,"3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",22,"$2,450 "
4962,2019 Volkswagen Atlas ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",22,"$2,450 "
4963,2016 Volkswagen Tiguan 4motion ,"2.0 L, 4 cyl, Automatic (S6), Turbo, Premium Gasoline",22,"$3,000 "
4964,2017 Audi Q7 ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4965,2022 Audi Q7 quattro ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4966,2020 BMW X7 xDrive40i ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4967,2019 BMW X7 xDrive40i ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",22,"$3,000 "
4968,2020 Buick Envision AWD ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
4969,2019 Buick Envision AWD ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
4970,2018 Ford F150 2WD BASE PAYLOAD LT TIRE ,"2.7 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",22,"$2,450 "
4971,2019 Ford F150 4WD BASE PAYLOAD LT TIRE ,"3.0 L, 6 cyl, Automatic (S10), Turbo, Diesel",22,"$2,600 "
4972,2018 Ford F150 4WD BASE PAYLOAD LT TIRE ,"3.0 L, 6 cyl, Automatic (S10), Turbo, Diesel",22,"$2,600 "
4973,2018 Ford F150 Pickup 2WD FFV ,"3.3 L, 6 cyl, Automatic (S6), Regular Gasoline or E85",22,"$2,450 "
4974,2020 Ford F150 Pickup 4WD ,"3.0 L, 6 cyl, Automatic (S10), Turbo, Diesel",16,"$2,800 "
4975,2019 Ford F150 Pickup 4WD ,"3.0 L, 6 cyl, Automatic (S10), Turbo, Diesel",22,"$2,600 "
4976,2018 Ford F150 Pickup 4WD ,"3.0 L, 6 cyl, Automatic (S10), Turbo, Diesel",22,"$2,600 "
4977,2022 Honda Passport FWD ,"3.5 L, 6 cyl, Automatic (S9), Regular Gasoline",22,"$2,600 "
4978,2021 Honda Passport FWD ,"3.5 L, 6 cyl, Automatic (S9), Regular Gasoline",22,"$2,450 "
4979,2020 Honda Passport FWD ,"3.5 L, 6 cyl, Automatic (S9), Regular Gasoline",22,"$2,450 "
4980,2019 Honda Passport FWD ,"3.5 L, 6 cyl, Automatic (S9), Regular Gasoline",22,"$2,450 "
4981,2019 Hyundai Santa Fe FWD ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",22,"$2,450 "
4982,2022 Infiniti QX60 AWD ,"3.5 L, 6 cyl, Automatic (S9), Premium Gasoline",22,"$2,450 "
4983,2017 Jeep Compass 4WD ,"2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$3,000 "
4984,2016 Jeep Compass 4WD ,"2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4985,2017 Jeep Patriot 4WD ,"2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4986,2016 Jeep Patriot 4WD ,"2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",22,"$2,450 "
4987,2017 Land Rover Discovery Sport ,"2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",22,"$2,450 "
4988,2018 Land Rover Discovery Sport (286 Hp) ,"2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",22,"$3,000 "
4989,2019 Land Rover Discovery Sport Si4 ,"2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",22,"$3,000 "
4990,2022 Lincoln Nautilus AWD ,"2.0 L, 4 cyl, Automatic 8-spd, Turbo, Regular Gasoline",22,"$3,000 "
4991,2022 Lincoln Nautilus AWD ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",22,"$2,450 "
4992,2021 Lincoln Nautilus AWD ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",22,"$2,450 "
4993,2021 Lincoln Nautilus AWD ,"2.0 L, 4 cyl, Automatic 8-spd, Turbo, Regular Gasoline",22,"$2,450 "
4994,2020 Lincoln Nautilus AWD ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",22,"$2,450 "
4995,2019 Lincoln Nautilus AWD ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",22,"$2,450 "
4996,2021 Mercedes-Benz AMG GT 43 4matic Plus ,"3.0 L, 6 cyl, Automatic 9-spd, Premium Gasoline",22,"$2,450 "
4997,2021 Mercedes-Benz AMG GT 53 4matic Plus ,"3.0 L, 6 cyl, Automatic 9-spd, Premium Gasoline",22,"$3,000 "
4998,2018 Mercedes-Benz E400 4matic Convertible ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
4999,2022 Mercedes-Benz GLE450 4matic ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
5000,2022 Mercedes-Benz Metris (US Postal Long) ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
5001,2022 Mercedes-Benz Metris (US Postal) ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",22,"$3,000 "
5002,2022 Nissan Pathfinder 4WD Platinum ,"3.5 L, 6 cyl, Automatic (S9), Regular Gasoline",22,"$2,450 "
5003,2019 Porsche 911 Carrera 4 GTS Cabriolet ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
5004,2018 Porsche 911 Carrera 4 GTS Cabriolet ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
5005,2017 Porsche 911 Carrera 4 GTS Cabriolet ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
5006,2018 Porsche Macan ,"2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
5007,2017 Porsche Macan ,"2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",22,"$3,000 "
5008,2022 Ram 1500 2WD ,"3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",22,"$2,450 "
5009,2021 Ram 1500 2WD ,"3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",22,"$2,450 "
5010,2020 Ram 1500 2WD ,"3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",22,"$2,450 "
